"data","cidade","casos"
"2020-04-13","Rio das Ostras",0
"2020-04-13","Rio de Janeiro",326
"2020-04-13","Sapucaia",1
"2020-04-13","Saquarema",0
"2020-04-13","Seropédica",0
"2020-04-13","Sumidouro",0
"2020-04-13","São Fidélis",1
"2020-04-13","São Francisco de Itabapoana",0
"2020-04-13","São Gonçalo",3
"2020-04-13","São João da Barra",0
"2020-04-13","São João de Meriti",2
"2020-04-13","São Pedro da Aldeia",1
"2020-04-13","Tanguá",1
"2020-04-13","Teresópolis",1
"2020-04-13","Trajano de Moraes",0
"2020-04-13","Três Rios",0
"2020-04-13","Valença",0
"2020-04-13","Volta Redonda",5
"2020-04-14","Angra dos Reis",0
"2020-04-14","Araruama",3
"2020-04-14","Armação dos Búzios",1
"2020-04-14","Arraial do Cabo",1
"2020-04-14","Barra Mansa",1
"2020-04-14","Barra do Piraí",3
"2020-04-14","Belford Roxo",5
"2020-04-14","Bom Jardim",0
"2020-04-14","Bom Jesus do Itabapoana",0
"2020-04-14","Cabo Frio",0
"2020-04-14","Cachoeiras de Macacu",1
"2020-04-14","Campos dos Goytacazes",0
"2020-04-14","Cantagalo",0
"2020-04-14","Casimiro de Abreu",1
"2020-04-14","Duque de Caxias",11
"2020-04-14","Guapimirim",0
"2020-04-14","Iguaba Grande",1
"2020-04-14","Itaboraí",4
"2020-04-14","Itaguaí",0
"2020-04-14","Itaperuna",0
"2020-04-14","Itatiaia",0
"2020-04-14","Japeri",0
"2020-04-14","Macaé",0
"2020-04-14","Magé",1
"2020-04-14","Mangaratiba",1
"2020-04-14","Maricá",2
"2020-04-14","Mesquita",2
"2020-04-14","Miguel Pereira",0
"2020-04-14","Nilópolis",2
"2020-04-14","Niterói",24
"2020-04-14","Nova Friburgo",1
"2020-04-14","Nova Iguaçu",26
"2020-04-14","Paracambi",0
"2020-04-14","Paraty",0
"2020-04-14","Paraíba do Sul",0
"2020-04-14","Paty do Alferes",0
"2020-04-14","Petrópolis",0
"2020-04-14","Piraí",1
"2020-04-14","Porciúncula",0
"2020-04-14","Porto Real",-1
"2020-04-14","Quatis",0
"2020-04-14","Queimados",2
"2020-04-14","Resende",1
"2020-04-14","Rio Bonito",0
"2020-04-14","Rio das Flores",0
"2020-04-14","Rio das Ostras",1
"2020-04-14","Rio de Janeiro",71
"2020-04-14","Sapucaia",0
"2020-04-14","Saquarema",0
"2020-04-14","Seropédica",0
"2020-04-14","Sumidouro",0
"2020-04-14","São Fidélis",0
"2020-04-14","São Francisco de Itabapoana",0
"2020-04-14","São Gonçalo",9
"2020-04-14","São João da Barra",0
"2020-04-14","São João de Meriti",9
"2020-04-14","São Pedro da Aldeia",1
"2020-04-14","Tanguá",1
"2020-04-14","Teresópolis",2
"2020-04-14","Trajano de Moraes",0
"2020-04-14","Três Rios",0
"2020-04-14","Valença",0
"2020-04-14","Volta Redonda",1
"2020-04-15","Angra dos Reis",0
"2020-04-15","Araruama",4
"2020-04-15","Areal",1
"2020-04-15","Armação dos Búzios",0
"2020-04-15","Arraial do Cabo",1
"2020-04-15","Barra Mansa",0
"2020-04-15","Barra do Piraí",2
"2020-04-15","Belford Roxo",2
"2020-04-15","Bom Jardim",0
"2020-04-15","Bom Jesus do Itabapoana",1
"2020-04-15","Cabo Frio",1
"2020-04-15","Cachoeiras de Macacu",0
"2020-04-15","Campos dos Goytacazes",0
"2020-04-15","Cantagalo",0
"2020-04-15","Carapebus",1
"2020-04-15","Casimiro de Abreu",0
"2020-04-15","Duque de Caxias",27
"2020-04-15","Guapimirim",0
"2020-04-15","Iguaba Grande",0
"2020-04-15","Itaboraí",3
"2020-04-15","Itaguaí",1
"2020-04-15","Itaperuna",1
"2020-04-15","Itatiaia",0
"2020-04-15","Japeri",1
"2020-04-15","Macaé",1
"2020-04-15","Magé",7
"2020-04-15","Mangaratiba",1
"2020-04-15","Maricá",11
"2020-04-15","Mendes",1
"2020-04-15","Mesquita",18
"2020-04-15","Miguel Pereira",0
"2020-04-15","Nilópolis",2
"2020-04-15","Niterói",19
"2020-04-15","Nova Friburgo",4
"2020-04-15","Nova Iguaçu",28
"2020-04-15","Paracambi",2
"2020-04-15","Paraty",2
"2020-04-15","Paraíba do Sul",0
"2020-04-15","Paty do Alferes",0
"2020-04-15","Petrópolis",14
"2020-04-15","Piraí",0
"2020-04-15","Porciúncula",0
"2020-04-15","Porto Real",0
"2020-04-15","Quatis",0
"2020-04-15","Queimados",2
"2020-04-15","Quissamã",2
"2020-04-15","Resende",0
"2020-04-15","Rio Bonito",0
"2020-04-15","Rio das Flores",0
"2020-04-15","Rio das Ostras",1
"2020-04-15","Rio de Janeiro",126
"2020-04-15","Sapucaia",1
"2020-04-15","Saquarema",0
"2020-04-15","Seropédica",0
"2020-04-15","Silva Jardim",1
"2020-04-15","Sumidouro",0
"2020-04-15","São Fidélis",0
"2020-04-15","São Francisco de Itabapoana",0
"2020-04-15","São Gonçalo",5
"2020-04-15","São João da Barra",0
"2020-04-15","São João de Meriti",22
"2020-04-15","São Pedro da Aldeia",1
"2020-04-15","Tanguá",0
"2020-04-15","Teresópolis",3
"2020-04-15","Trajano de Moraes",0
"2020-04-15","Três Rios",4
"2020-04-15","Valença",0
"2020-04-15","Volta Redonda",9
"2020-04-16","Angra dos Reis",0
"2020-04-16","Araruama",0
"2020-04-16","Areal",0
"2020-04-16","Armação dos Búzios",0
"2020-04-16","Arraial do Cabo",0
"2020-04-16","Barra Mansa",0
"2020-04-16","Barra do Piraí",0
"2020-04-16","Belford Roxo",0
"2020-04-16","Bom Jardim",0
"2020-04-16","Bom Jesus do Itabapoana",1
"2020-04-16","Cabo Frio",0
"2020-04-16","Cachoeiras de Macacu",0
"2020-04-16","Campos dos Goytacazes",1
"2020-04-16","Cantagalo",0
"2020-04-16","Carapebus",0
"2020-04-16","Casimiro de Abreu",1
"2020-04-16","Duque de Caxias",4
"2020-04-16","Guapimirim",0
"2020-04-16","Iguaba Grande",0
"2020-04-16","Itaboraí",0
"2020-04-16","Itaguaí",0
"2020-04-16","Itaperuna",0
"2020-04-16","Itatiaia",0
"2020-04-16","Japeri",0
"2020-04-16","Macaé",13
"2020-04-16","Magé",0
"2020-04-16","Mangaratiba",0
"2020-04-16","Maricá",0
"2020-04-16","Mendes",0
"2020-04-16","Mesquita",1
"2020-04-16","Miguel Pereira",1
"2020-04-16","Nilópolis",0
"2020-04-16","Niterói",0
"2020-04-16","Nova Friburgo",2
"2020-04-16","Nova Iguaçu",0
"2020-04-16","Paracambi",5
"2020-04-16","Paraty",0
"2020-04-16","Paraíba do Sul",0
"2020-04-16","Paty do Alferes",0
"2020-04-16","Petrópolis",24
"2020-04-16","Piraí",0
"2020-04-16","Porciúncula",0
"2020-04-16","Porto Real",0
"2020-04-16","Quatis",0
"2020-04-16","Queimados",0
"2020-04-16","Quissamã",1
"2020-04-16","Resende",0
"2020-04-16","Rio Bonito",0
"2020-04-16","Rio das Flores",0
"2020-04-16","Rio das Ostras",3
"2020-04-16","Rio de Janeiro",140
"2020-04-16","Sapucaia",0
"2020-04-16","Saquarema",0
"2020-04-16","Seropédica",0
"2020-04-16","Silva Jardim",0
"2020-04-16","Sumidouro",0
"2020-04-16","São Fidélis",0
"2020-04-16","São Francisco de Itabapoana",1
"2020-04-16","São Gonçalo",2
"2020-04-16","São João da Barra",0
"2020-04-16","São João de Meriti",1
"2020-04-16","São Pedro da Aldeia",1
"2020-04-16","Tanguá",0
"2020-04-16","Teresópolis",0
"2020-04-16","Trajano de Moraes",0
"2020-04-16","Três Rios",0
"2020-04-16","Valença",0
"2020-04-16","Volta Redonda",-1
"2020-04-17","Angra dos Reis",0
"2020-04-17","Araruama",1
"2020-04-17","Areal",0
"2020-04-17","Armação dos Búzios",0
"2020-04-17","Arraial do Cabo",0
"2020-04-17","Barra Mansa",0
"2020-04-17","Barra do Piraí",0
"2020-04-17","Belford Roxo",4
"2020-04-17","Bom Jardim",0
"2020-04-17","Bom Jesus do Itabapoana",0
"2020-04-17","Cabo Frio",0
"2020-04-17","Cachoeiras de Macacu",0
"2020-04-17","Campos dos Goytacazes",0
"2020-04-17","Cantagalo",0
"2020-04-17","Carapebus",0
"2020-04-17","Casimiro de Abreu",0
"2020-04-17","Duque de Caxias",16
"2020-04-17","Guapimirim",0
"2020-04-17","Iguaba Grande",1
"2020-04-17","Itaboraí",2
"2020-04-17","Itaguaí",1
"2020-04-17","Itaperuna",0
"2020-04-17","Itatiaia",0
"2020-04-17","Japeri",1
"2020-04-17","Macaé",1
"2020-04-17","Magé",5
"2020-04-17","Mangaratiba",0
"2020-04-17","Maricá",0
"2020-04-17","Mendes",0
"2020-04-17","Mesquita",2
"2020-04-17","Miguel Pereira",2
"2020-04-17","Nilópolis",1
"2020-04-17","Niterói",18
"2020-04-17","Nova Friburgo",3
"2020-04-17","Nova Iguaçu",9
"2020-04-17","Paracambi",0
"2020-04-17","Paraty",1
"2020-04-17","Paraíba do Sul",0
"2020-04-17","Paty do Alferes",0
"2020-04-17","Petrópolis",1
"2020-04-17","Piraí",0
"2020-04-17","Porciúncula",0
"2020-04-17","Porto Real",0
"2020-04-17","Quatis",0
"2020-04-17","Queimados",1
"2020-04-17","Quissamã",0
"2020-04-17","Resende",0
"2020-04-17","Rio Bonito",2
"2020-04-17","Rio das Flores",0
"2020-04-17","Rio das Ostras",2
"2020-04-17","Rio de Janeiro",287
"2020-04-17","Sapucaia",0
"2020-04-17","Saquarema",0
"2020-04-17","Seropédica",0
"2020-04-17","Silva Jardim",0
"2020-04-17","Sumidouro",0
"2020-04-17","São Fidélis",0
"2020-04-17","São Francisco de Itabapoana",0
"2020-04-17","São Gonçalo",5
"2020-04-17","São João da Barra",0
"2020-04-17","São João de Meriti",8
"2020-04-17","São Pedro da Aldeia",3
"2020-04-17","Tanguá",0
"2020-04-17","Teresópolis",2
"2020-04-17","Trajano de Moraes",0
"2020-04-17","Três Rios",0
"2020-04-17","Valença",0
"2020-04-17","Volta Redonda",26
"2020-04-18","Angra dos Reis",0
"2020-04-18","Araruama",1
"2020-04-18","Areal",0
"2020-04-18","Armação dos Búzios",0
"2020-04-18","Arraial do Cabo",0
"2020-04-18","Barra Mansa",1
"2020-04-18","Barra do Piraí",1
"2020-04-18","Belford Roxo",5
"2020-04-18","Bom Jardim",2
"2020-04-18","Bom Jesus do Itabapoana",0
"2020-04-18","Cabo Frio",1
"2020-04-18","Cachoeiras de Macacu",0
"2020-04-18","Campos dos Goytacazes",1
"2020-04-18","Cantagalo",0
"2020-04-18","Carapebus",0
"2020-04-18","Casimiro de Abreu",3
"2020-04-18","Duque de Caxias",29
"2020-04-18","Guapimirim",0
"2020-04-18","Iguaba Grande",0
"2020-04-18","Itaboraí",1
"2020-04-18","Itaguaí",0
"2020-04-18","Itaperuna",0
"2020-04-18","Itatiaia",0
"2020-04-18","Japeri",0
"2020-04-18","Macaé",0
"2020-04-18","Magé",0
"2020-04-18","Mangaratiba",0
"2020-04-18","Maricá",0
"2020-04-18","Mendes",0
"2020-04-18","Mesquita",3
"2020-04-18","Miguel Pereira",0
"2020-04-18","Nilópolis",0
"2020-04-18","Niterói",14
"2020-04-18","Nova Friburgo",4
"2020-04-18","Nova Iguaçu",1
"2020-04-18","Paracambi",0
"2020-04-18","Paraty",0
"2020-04-18","Paraíba do Sul",0
"2020-04-18","Paty do Alferes",0
"2020-04-18","Petrópolis",0
"2020-04-18","Pinheiral",1
"2020-04-18","Piraí",0
"2020-04-18","Porciúncula",0
"2020-04-18","Porto Real",0
"2020-04-18","Quatis",0
"2020-04-18","Queimados",0
"2020-04-18","Quissamã",0
"2020-04-18","Resende",4
"2020-04-18","Rio Bonito",0
"2020-04-18","Rio das Flores",0
"2020-04-18","Rio das Ostras",2
"2020-04-18","Rio de Janeiro",113
"2020-04-18","Sapucaia",0
"2020-04-18","Saquarema",0
"2020-04-18","Seropédica",0
"2020-04-18","Silva Jardim",0
"2020-04-18","Sumidouro",0
"2020-04-18","São Fidélis",0
"2020-04-18","São Francisco de Itabapoana",0
"2020-04-18","São Gonçalo",4
"2020-04-18","São João da Barra",0
"2020-04-18","São João de Meriti",1
"2020-04-18","São Pedro da Aldeia",1
"2020-04-18","Tanguá",0
"2020-04-18","Teresópolis",0
"2020-04-18","Trajano de Moraes",0
"2020-04-18","Três Rios",0
"2020-04-18","Valença",0
"2020-04-18","Volta Redonda",1
"2020-04-19","Angra dos Reis",0
"2020-04-19","Araruama",6
"2020-04-19","Areal",0
"2020-04-19","Armação dos Búzios",3
"2020-04-19","Arraial do Cabo",0
"2020-04-19","Barra Mansa",0
"2020-04-19","Barra do Piraí",-2
"2020-04-19","Belford Roxo",6
"2020-04-19","Bom Jardim",0
"2020-04-19","Bom Jesus do Itabapoana",0
"2020-04-19","Cabo Frio",1
"2020-04-19","Cachoeiras de Macacu",1
"2020-04-19","Campos dos Goytacazes",0
"2020-04-19","Cantagalo",0
"2020-04-19","Carapebus",0
"2020-04-19","Casimiro de Abreu",2
"2020-04-19","Duque de Caxias",12
"2020-04-19","Guapimirim",0
"2020-04-19","Iguaba Grande",0
"2020-04-19","Itaboraí",8
"2020-04-19","Itaguaí",1
"2020-04-19","Itaperuna",0
"2020-04-19","Itatiaia",0
"2020-04-19","Japeri",0
"2020-04-19","Macaé",-2
"2020-04-19","Magé",0
"2020-04-19","Mangaratiba",0
"2020-04-19","Maricá",3
"2020-04-19","Mendes",0
"2020-04-19","Mesquita",3
"2020-04-19","Miguel Pereira",0
"2020-04-19","Nilópolis",1
"2020-04-19","Niterói",13
"2020-04-19","Nova Friburgo",-1
"2020-04-19","Nova Iguaçu",11
"2020-04-19","Paracambi",0
"2020-04-19","Paraty",0
"2020-04-19","Paraíba do Sul",0
"2020-04-19","Paty do Alferes",0
"2020-04-19","Petrópolis",0
"2020-04-19","Pinheiral",0
"2020-04-19","Piraí",0
"2020-04-19","Porciúncula",0
"2020-04-19","Porto Real",0
"2020-04-19","Quatis",0
"2020-04-19","Queimados",-1
"2020-04-19","Quissamã",0
"2020-04-19","Resende",1
"2020-04-19","Rio Bonito",-1
"2020-04-19","Rio das Flores",0
"2020-04-19","Rio das Ostras",-2
"2020-04-19","Rio de Janeiro",67
"2020-04-19","Sapucaia",0
"2020-04-19","Saquarema",1
"2020-04-19","Seropédica",0
"2020-04-19","Silva Jardim",0
"2020-04-19","Sumidouro",-1
"2020-04-19","São Fidélis",0
"2020-04-19","São Francisco de Itabapoana",0
"2020-04-19","São Gonçalo",1
"2020-04-19","São João da Barra",0
"2020-04-19","São João de Meriti",3
"2020-04-19","São Pedro da Aldeia",0
"2020-04-19","Tanguá",0
"2020-04-19","Teresópolis",1
"2020-04-19","Trajano de Moraes",0
"2020-04-19","Três Rios",0
"2020-04-19","Valença",0
"2020-04-19","Volta Redonda",-2
"2020-04-20","Angra dos Reis",0
"2020-04-20","Araruama",1
"2020-04-20","Areal",0
"2020-04-20","Armação dos Búzios",0
"2020-04-20","Arraial do Cabo",0
"2020-04-20","Barra Mansa",0
"2020-04-20","Barra do Piraí",0
"2020-04-20","Belford Roxo",6
"2020-04-20","Bom Jardim",0
"2020-04-20","Bom Jesus do Itabapoana",0
"2020-04-20","Cabo Frio",2
"2020-04-20","Cachoeiras de Macacu",1
"2020-04-20","Campos dos Goytacazes",0
"2020-04-20","Cantagalo",0
"2020-04-20","Carapebus",0
"2020-04-20","Casimiro de Abreu",2
"2020-04-20","Duque de Caxias",17
"2020-04-20","Guapimirim",0
"2020-04-20","Iguaba Grande",0
"2020-04-20","Itaboraí",5
"2020-04-20","Itaguaí",0
"2020-04-20","Itaperuna",0
"2020-04-20","Itatiaia",0
"2020-04-20","Japeri",6
"2020-04-20","Macaé",0
"2020-04-20","Magé",2
"2020-04-20","Mangaratiba",0
"2020-04-20","Maricá",1
"2020-04-20","Mendes",0
"2020-04-20","Mesquita",3
"2020-04-20","Miguel Pereira",0
"2020-04-20","Nilópolis",4
"2020-04-20","Niterói",2
"2020-04-20","Nova Friburgo",3
"2020-04-20","Nova Iguaçu",19
"2020-04-20","Paracambi",0
"2020-04-20","Paraty",0
"2020-04-20","Paraíba do Sul",0
"2020-04-20","Paty do Alferes",0
"2020-04-20","Petrópolis",4
"2020-04-20","Pinheiral",0
"2020-04-20","Piraí",1
"2020-04-20","Porciúncula",0
"2020-04-20","Porto Real",1
"2020-04-20","Quatis",0
"2020-04-20","Queimados",2
"2020-04-20","Quissamã",0
"2020-04-20","Resende",1
"2020-04-20","Rio Bonito",0
"2020-04-20","Rio das Flores",0
"2020-04-20","Rio das Ostras",3
"2020-04-20","Rio de Janeiro",117
"2020-04-20","Santo Antônio de Pádua",1
"2020-04-20","Sapucaia",0
"2020-04-20","Saquarema",1
"2020-04-20","Seropédica",0
"2020-04-20","Silva Jardim",-1
"2020-04-20","Sumidouro",1
"2020-04-20","São Fidélis",0
"2020-04-20","São Francisco de Itabapoana",0
"2020-04-20","São Gonçalo",5
"2020-04-20","São João da Barra",0
"2020-04-20","São João de Meriti",9
"2020-04-20","São Pedro da Aldeia",0
"2020-04-20","Tanguá",1
"2020-04-20","Teresópolis",4
"2020-04-20","Trajano de Moraes",0
"2020-04-20","Três Rios",0
"2020-04-20","Valença",0
"2020-04-20","Volta Redonda",0
"2020-04-21","Angra dos Reis",0
"2020-04-21","Araruama",0
"2020-04-21","Areal",0
"2020-04-21","Armação dos Búzios",0
"2020-04-21","Arraial do Cabo",0
"2020-04-21","Barra Mansa",1
"2020-04-21","Barra do Piraí",2
"2020-04-21","Belford Roxo",3
"2020-04-21","Bom Jardim",0
"2020-04-21","Bom Jesus do Itabapoana",0
"2020-04-21","Cabo Frio",0
"2020-04-21","Cachoeiras de Macacu",0
"2020-04-21","Campos dos Goytacazes",0
"2020-04-21","Cantagalo",0
"2020-04-21","Carapebus",0
"2020-04-21","Casimiro de Abreu",0
"2020-04-21","Duque de Caxias",6
"2020-04-21","Guapimirim",0
"2020-04-21","Iguaba Grande",0
"2020-04-21","Itaboraí",1
"2020-04-21","Itaguaí",4
"2020-04-21","Itaperuna",0
"2020-04-21","Itatiaia",0
"2020-04-21","Japeri",0
"2020-04-21","Macaé",0
"2020-04-21","Magé",0
"2020-04-21","Mangaratiba",0
"2020-04-21","Maricá",0
"2020-04-21","Mendes",0
"2020-04-21","Mesquita",6
"2020-04-21","Miguel Pereira",0
"2020-04-21","Nilópolis",1
"2020-04-21","Niterói",19
"2020-04-21","Nova Friburgo",0
"2020-04-21","Nova Iguaçu",6
"2020-04-21","Paracambi",0
"2020-04-21","Paraty",0
"2020-04-21","Paraíba do Sul",0
"2020-04-21","Paty do Alferes",0
"2020-04-21","Petrópolis",0
"2020-04-21","Pinheiral",0
"2020-04-21","Piraí",0
"2020-04-21","Porciúncula",0
"2020-04-21","Porto Real",0
"2020-04-21","Quatis",0
"2020-04-21","Queimados",2
"2020-04-21","Quissamã",0
"2020-04-21","Resende",0
"2020-04-21","Rio Bonito",3
"2020-04-21","Rio das Flores",0
"2020-04-21","Rio das Ostras",0
"2020-04-21","Rio de Janeiro",344
"2020-04-21","Santo Antônio de Pádua",0
"2020-04-21","Sapucaia",0
"2020-04-21","Saquarema",1
"2020-04-21","Seropédica",0
"2020-04-21","Silva Jardim",0
"2020-04-21","Sumidouro",0
"2020-04-21","São Fidélis",0
"2020-04-21","São Francisco de Itabapoana",0
"2020-04-21","São Gonçalo",2
"2020-04-21","São João da Barra",0
"2020-04-21","São João de Meriti",3
"2020-04-21","São Pedro da Aldeia",0
"2020-04-21","Tanguá",2
"2020-04-21","Teresópolis",0
"2020-04-21","Trajano de Moraes",0
"2020-04-21","Três Rios",0
"2020-04-21","Valença",0
"2020-04-21","Volta Redonda",1
"2020-04-22","Angra dos Reis",1
"2020-04-22","Araruama",0
"2020-04-22","Areal",0
"2020-04-22","Armação dos Búzios",0
"2020-04-22","Arraial do Cabo",0
"2020-04-22","Barra Mansa",2
"2020-04-22","Barra do Piraí",1
"2020-04-22","Belford Roxo",6
"2020-04-22","Bom Jardim",0
"2020-04-22","Bom Jesus do Itabapoana",1
"2020-04-22","Cabo Frio",0
"2020-04-22","Cachoeiras de Macacu",0
"2020-04-22","Campos dos Goytacazes",0
"2020-04-22","Cantagalo",0
"2020-04-22","Carapebus",0
"2020-04-22","Casimiro de Abreu",0
"2020-04-22","Conceição de Macabu",2
"2020-04-22","Duque de Caxias",12
"2020-04-22","Guapimirim",1
"2020-04-22","Iguaba Grande",5
"2020-04-22","Itaboraí",7
"2020-04-22","Itaguaí",2
"2020-04-22","Itaperuna",0
"2020-04-22","Itatiaia",1
"2020-04-22","Japeri",2
"2020-04-22","Macaé",2
"2020-04-22","Magé",3
"2020-04-22","Mangaratiba",0
"2020-04-22","Maricá",-1
"2020-04-22","Mendes",0
"2020-04-22","Mesquita",5
"2020-04-22","Miguel Pereira",0
"2020-04-22","Nilópolis",3
"2020-04-22","Niterói",6
"2020-04-22","Nova Friburgo",0
"2020-04-22","Nova Iguaçu",28
"2020-04-22","Paracambi",0
"2020-04-22","Paraty",0
"2020-04-22","Paraíba do Sul",0
"2020-04-22","Paty do Alferes",0
"2020-04-22","Petrópolis",3
"2020-04-22","Pinheiral",0
"2020-04-22","Piraí",0
"2020-04-22","Porciúncula",0
"2020-04-22","Porto Real",0
"2020-04-22","Quatis",0
"2020-04-22","Queimados",13
"2020-04-22","Quissamã",0
"2020-04-22","Resende",0
"2020-04-22","Rio Bonito",1
"2020-04-22","Rio das Flores",0
"2020-04-22","Rio das Ostras",8
"2020-04-22","Rio de Janeiro",69
"2020-04-22","Santo Antônio de Pádua",0
"2020-04-22","Sapucaia",0
"2020-04-22","Saquarema",0
"2020-04-22","Seropédica",0
"2020-04-22","Silva Jardim",0
"2020-04-22","Sumidouro",0
"2020-04-22","São Fidélis",0
"2020-04-22","São Francisco de Itabapoana",0
"2020-04-22","São Gonçalo",10
"2020-04-22","São João da Barra",0
"2020-04-22","São João de Meriti",14
"2020-04-22","São Pedro da Aldeia",0
"2020-04-22","Tanguá",1
"2020-04-22","Teresópolis",3
"2020-04-22","Trajano de Moraes",0
"2020-04-22","Três Rios",0
"2020-04-22","Valença",2
"2020-04-22","Volta Redonda",27
"2020-04-23","Angra dos Reis",2
"2020-04-23","Aperibé",1
"2020-04-23","Araruama",0
"2020-04-23","Areal",0
"2020-04-23","Armação dos Búzios",-2
"2020-04-23","Arraial do Cabo",1
"2020-04-23","Barra Mansa",0
"2020-04-23","Barra do Piraí",1
"2020-04-23","Belford Roxo",20
"2020-04-23","Bom Jardim",0
"2020-04-23","Bom Jesus do Itabapoana",0
"2020-04-23","Cabo Frio",11
"2020-04-23","Cachoeiras de Macacu",2
"2020-04-23","Campos dos Goytacazes",1
"2020-04-23","Cantagalo",0
"2020-04-23","Carapebus",0
"2020-04-23","Casimiro de Abreu",0
"2020-04-23","Conceição de Macabu",0
"2020-04-23","Duque de Caxias",26
"2020-04-23","Guapimirim",1
"2020-04-23","Iguaba Grande",0
"2020-04-23","Itaboraí",3
"2020-04-23","Itaguaí",3
"2020-04-23","Itaperuna",0
"2020-04-23","Itatiaia",1
"2020-04-23","Japeri",0
"2020-04-23","Macaé",19
"2020-04-23","Macuco",1
"2020-04-23","Magé",14
"2020-04-23","Mangaratiba",1
"2020-04-23","Maricá",2
"2020-04-23","Mendes",0
"2020-04-23","Mesquita",16
"2020-04-23","Miguel Pereira",1
"2020-04-23","Nilópolis",8
"2020-04-23","Niterói",0
