"city","city_ibge_code","date","epidemiological_week","estimated_population","estimated_population_2019","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","last_available_date","last_available_death_rate","last_available_deaths","new_confirmed","new_deaths"
"Cantagalo",3301108,"2020-07-26",31,20168,20172,42,208.25069,"2020-07-26",0.0238,1,0,0
"Carapebus",3300936,"2020-07-26",31,16586,16301,199,1199.80707,"2020-07-26",0.0201,4,0,0
"Cardoso Moreira",3301157,"2020-07-26",31,12821,12823,184,1435.14546,"2020-07-26",0.0054,1,0,0
"Carmo",3301207,"2020-07-26",31,19030,18895,94,493.95691,"2020-07-26",0.0213,2,0,0
"Casimiro de Abreu",3301306,"2020-07-26",31,45041,44184,548,1216.66926,"2020-07-26",0.0219,12,0,0
"Comendador Levy Gasparian",3300951,"2020-07-26",31,8576,8561,83,967.81716,"2020-07-26",0.012,1,0,0
"Conceição de Macabu",3301405,"2020-07-26",31,23398,23228,333,1423.19856,"2020-07-26",0.015,5,0,0
"Cordeiro",3301504,"2020-07-26",31,22041,21926,87,394.71893,"2020-07-26",0.0115,1,0,0
"Duas Barras",3301603,"2020-07-26",31,11528,11492,42,364.33033,"2020-07-26",0.0238,1,0,0
"Duque de Caxias",3301702,"2020-07-26",31,924624,919596,5542,599.37877,"2020-07-26",0.0951,527,0,0
"Engenheiro Paulo de Frontin",3301801,"2020-07-26",31,14071,14002,92,653.82702,"2020-07-26",0.0326,3,0,0
"Guapimirim",3301850,"2020-07-26",31,61388,60517,1068,1739.7537,"2020-07-26",0.0384,41,0,0
"Iguaba Grande",3301876,"2020-07-26",31,28837,28310,306,1061.13673,"2020-07-26",0.0719,22,0,0
"Itaboraí",3301900,"2020-07-26",31,242543,240592,3183,1312.34462,"2020-07-26",0.0471,150,1,1
"Itaguaí",3302007,"2020-07-26",31,134819,133019,1822,1351.44156,"2020-07-26",0.0472,86,0,0
"Italva",3302056,"2020-07-26",31,15299,15207,179,1170.01111,"2020-07-26",0.0223,4,0,0
"Itaocara",3302106,"2020-07-26",31,23222,23234,195,839.72095,"2020-07-26",0.0513,10,0,0
"Itaperuna",3302205,"2020-07-26",31,103800,103224,1534,1477.842,"2020-07-26",0.0143,22,0,0
"Itatiaia",3302254,"2020-07-26",31,32064,31805,138,430.38922,"2020-07-26",0.0072,1,0,0
"Japeri",3302270,"2020-07-26",31,105548,104768,220,208.43597,"2020-07-26",0.0864,19,0,0
"Laje do Muriaé",3302304,"2020-07-26",31,7326,7355,185,2525.25253,"2020-07-26",0,0,0,0
"Macaé",3302403,"2020-07-26",31,261501,256672,5184,1982.4016,"2020-07-26",0.0206,107,2,2
"Macuco",3302452,"2020-07-26",31,5623,5599,41,729.14814,"2020-07-26",0.0244,1,0,0
"Magé",3302502,"2020-07-26",31,246433,245071,2441,990.53292,"2020-07-26",0.0635,155,0,0
"Mangaratiba",3302601,"2020-07-26",31,45220,44468,495,1094.64839,"2020-07-26",0.0545,27,0,0
"Maricá",3302700,"2020-07-26",31,164504,161207,1985,1206.65759,"2020-07-26",0.0378,75,0,0
"Mendes",3302809,"2020-07-26",31,18648,18614,85,455.81296,"2020-07-26",0.0235,2,0,0
"Mesquita",3302858,"2020-07-26",31,176569,176103,938,531.23708,"2020-07-26",0.1333,125,0,0
"Miguel Pereira",3302908,"2020-07-26",31,25581,25538,199,777.92111,"2020-07-26",0.0503,10,0,0
"Miracema",3303005,"2020-07-26",31,27154,27174,233,858.06879,"2020-07-26",0.0129,3,0,0
"Natividade",3303104,"2020-07-26",31,15311,15317,259,1691.59428,"2020-07-26",0.0077,2,0,0
"Nilópolis",3303203,"2020-07-26",31,162693,162485,876,538.43743,"2020-07-26",0.1221,107,0,0
"Niterói",3303302,"2020-07-26",31,515317,513584,8682,1684.7882,"2020-07-26",0.0336,292,0,0
"Nova Friburgo",3303401,"2020-07-26",31,191158,190631,1045,546.6682,"2020-07-26",0.0545,57,0,0
"Nova Iguaçu",3303500,"2020-07-26",31,823302,821128,4006,486.57722,"2020-07-26",0.1041,417,0,0
"Paracambi",3303609,"2020-07-26",31,52683,52257,462,876.94323,"2020-07-26",0.0519,24,0,0
"Paraty",3303807,"2020-07-26",31,43680,43165,481,1101.19048,"2020-07-26",0.0416,20,0,0
"Paraíba do Sul",3303708,"2020-07-26",31,44518,44285,564,1266.90328,"2020-07-26",0.0337,19,0,0
"Paty do Alferes",3303856,"2020-07-26",31,27858,27769,126,452.29378,"2020-07-26",0.0317,4,0,0
"Petrópolis",3303906,"2020-07-26",31,306678,306191,1162,378.89904,"2020-07-26",0.1153,134,0,0
"Pinheiral",3303955,"2020-07-26",31,25364,25156,269,1060.55827,"2020-07-26",0.0223,6,0,0
"Piraí",3304003,"2020-07-26",31,29545,29277,367,1242.17296,"2020-07-26",0.0191,7,0,0
"Porciúncula",3304102,"2020-07-26",31,18960,18847,250,1318.5654,"2020-07-26",0.024,6,0,0
"Porto Real",3304110,"2020-07-26",31,19974,19683,154,771.0023,"2020-07-26",0.0325,5,0,0
"Quatis",3304128,"2020-07-26",31,14435,14302,39,270.17665,"2020-07-26",0.0256,1,0,0
"Queimados",3304144,"2020-07-26",31,151335,150319,1957,1293.15756,"2020-07-26",0.0194,38,0,0
"Quissamã",3304151,"2020-07-26",31,25126,24700,279,1110.40357,"2020-07-26",0.0358,10,0,0
"Resende",3304201,"2020-07-26",31,132312,131341,975,736.89461,"2020-07-26",0.039,38,0,0
"Rio Bonito",3304300,"2020-07-26",31,60573,60201,645,1064.83087,"2020-07-26",0.0434,28,0,0
"Rio Claro",3304409,"2020-07-26",31,18605,18529,197,1058.85515,"2020-07-26",0.0508,10,0,0
"Rio das Flores",3304508,"2020-07-26",31,9344,9284,12,128.42466,"2020-07-26",0.1667,2,0,0
"Rio das Ostras",3304524,"2020-07-26",31,155193,150674,1081,696.55204,"2020-07-26",0.0509,55,0,0
"Rio de Janeiro",3304557,"2020-07-26",31,6747815,6718903,69570,1031.00041,"2020-07-26",0.1153,8023,24,19
"Santa Maria Madalena",3304607,"2020-07-26",31,10392,10404,72,692.84065,"2020-07-26",0.0278,2,0,0
"Santo Antônio de Pádua",3304706,"2020-07-26",31,42594,42479,645,1514.29779,"2020-07-26",0.0078,5,600,0
"Sapucaia",3305406,"2020-07-26",31,18249,18228,198,1084.99096,"2020-07-26",0.1061,21,0,0
"Saquarema",3305505,"2020-07-26",31,90583,89170,501,553.08391,"2020-07-26",0.0858,43,0,0
"Seropédica",3305554,"2020-07-26",31,83092,82312,574,690.80056,"2020-07-26",0.061,35,0,0
"Silva Jardim",3305604,"2020-07-26",31,21774,21774,112,514.37494,"2020-07-26",0.0357,4,0,0
"Sumidouro",3305703,"2020-07-26",31,15667,15623,39,248.93087,"2020-07-26",0.1538,6,0,0
"São Fidélis",3304805,"2020-07-26",31,38710,38669,192,495.99587,"2020-07-26",0.0625,12,0,0
"São Francisco de Itabapoana",3304755,"2020-07-26",31,42210,42205,351,831.5565,"2020-07-26",0.0513,18,0,0
"São Gonçalo",3304904,"2020-07-26",31,1091737,1084839,7879,721.69396,"2020-07-26",0.0725,571,-1,-1
"São José de Ubá",3305133,"2020-07-26",31,7206,7171,122,1693.03358,"2020-07-26",0,0,0,0
"São José do Vale do Rio Preto",3305158,"2020-07-26",31,21916,21795,287,1309.54554,"2020-07-26",0.0418,12,0,0
"São João da Barra",3305000,"2020-07-26",31,36423,36102,488,1339.81276,"2020-07-26",0.0184,9,0,0
"São João de Meriti",3305109,"2020-07-26",31,472906,472406,2168,458.44206,"2020-07-26",0.1416,307,1,1
"São Pedro da Aldeia",3305208,"2020-07-26",31,106049,104476,704,663.84407,"2020-07-26",0.0227,16,0,0
"São Sebastião do Alto",3305307,"2020-07-26",31,9387,9357,15,159.79546,"2020-07-26",0.0667,1,0,0
"Tanguá",3305752,"2020-07-26",31,34610,34309,559,1615.14013,"2020-07-26",0.0608,34,0,0
"Teresópolis",3305802,"2020-07-26",31,184240,182594,2068,1122.44898,"2020-07-26",0.0377,78,0,0
"Trajano de Moraes",3305901,"2020-07-26",31,10640,10626,46,432.33083,"2020-07-26",0,0,0,0
"Três Rios",3306008,"2020-07-26",31,82142,81804,962,1171.14266,"2020-07-26",0.0447,43,0,0
"Valença",3306107,"2020-07-26",31,76869,76523,303,394.17711,"2020-07-26",0.0297,9,0,0
"Varre-Sai",3306156,"2020-07-26",31,11106,11000,122,1098.50531,"2020-07-26",0,0,0,0
"Vassouras",3306206,"2020-07-26",31,37083,36896,473,1275.51708,"2020-07-26",0.0402,19,0,0
"Volta Redonda",3306305,"2020-07-26",31,273988,273012,3100,1131.43641,"2020-07-26",0.0339,105,0,0
"Angra dos Reis",3300100,"2020-07-27",31,207044,203785,3678,1776.43399,"2020-07-27",0.0302,111,31,0
"Aperibé",3300159,"2020-07-27",31,11901,11759,131,1100.74784,"2020-07-27",0.0382,5,0,0
"Araruama",3300209,"2020-07-27",31,134293,132400,540,402.10584,"2020-07-27",0.0759,41,0,0
"Areal",3300225,"2020-07-27",31,12669,12572,119,939.30066,"2020-07-27",0.0252,3,0,0
"Armação dos Búzios",3300233,"2020-07-27",31,34477,33870,240,696.11625,"2020-07-27",0.0417,10,0,0
"Arraial do Cabo",3300258,"2020-07-27",31,30593,30349,112,366.09682,"2020-07-27",0.0446,5,1,0
"Barra Mansa",3300407,"2020-07-27",31,184833,184412,766,414.42816,"2020-07-27",0.0692,53,5,0
"Barra do Piraí",3300308,"2020-07-27",31,100764,100374,625,620.2612,"2020-07-27",0.0576,36,20,0
"Belford Roxo",3300456,"2020-07-27",31,513118,510906,2031,395.81539,"2020-07-27",0.1014,206,9,0
"Bom Jardim",3300506,"2020-07-27",31,27616,27446,71,257.09733,"2020-07-27",0.0282,2,0,0
"Bom Jesus do Itabapoana",3300605,"2020-07-27",31,37203,37096,364,978.41572,"2020-07-27",0.0082,3,1,0
"Cabo Frio",3300704,"2020-07-27",31,230378,226525,1314,570.36696,"2020-07-27",0.051,67,4,0
"Cachoeiras de Macacu",3300803,"2020-07-27",31,59303,58937,432,728.4623,"2020-07-27",0.0556,24,1,0
"Cambuci",3300902,"2020-07-27",31,15514,15505,93,599.45855,"2020-07-27",0.0108,1,0,0
"Campos dos Goytacazes",3301009,"2020-07-27",31,511168,507548,2776,543.06999,"2020-07-27",0.0702,195,10,0
"Cantagalo",3301108,"2020-07-27",31,20168,20172,43,213.20904,"2020-07-27",0.0233,1,1,0
"Carapebus",3300936,"2020-07-27",31,16586,16301,199,1199.80707,"2020-07-27",0.0201,4,0,0
"Cardoso Moreira",3301157,"2020-07-27",31,12821,12823,187,1458.54458,"2020-07-27",0.0053,1,3,0
"Carmo",3301207,"2020-07-27",31,19030,18895,96,504.46663,"2020-07-27",0.0208,2,2,0
"Casimiro de Abreu",3301306,"2020-07-27",31,45041,44184,549,1218.88946,"2020-07-27",0.0219,12,1,0
"Comendador Levy Gasparian",3300951,"2020-07-27",31,8576,8561,83,967.81716,"2020-07-27",0.012,1,0,0
"Conceição de Macabu",3301405,"2020-07-27",31,23398,23228,335,1431.7463,"2020-07-27",0.0149,5,2,0
"Cordeiro",3301504,"2020-07-27",31,22041,21926,88,399.25593,"2020-07-27",0.0114,1,1,0
"Duas Barras",3301603,"2020-07-27",31,11528,11492,42,364.33033,"2020-07-27",0.0238,1,0,0
"Duque de Caxias",3301702,"2020-07-27",31,924624,919596,5564,601.75812,"2020-07-27",0.0947,527,22,0
"Engenheiro Paulo de Frontin",3301801,"2020-07-27",31,14071,14002,94,668.04065,"2020-07-27",0.0319,3,2,0
"Guapimirim",3301850,"2020-07-27",31,61388,60517,1069,1741.38268,"2020-07-27",0.0384,41,1,0
"Iguaba Grande",3301876,"2020-07-27",31,28837,28310,306,1061.13673,"2020-07-27",0.0719,22,0,0
"Itaboraí",3301900,"2020-07-27",31,242543,240592,3214,1325.12585,"2020-07-27",0.0473,152,31,2
"Itaguaí",3302007,"2020-07-27",31,134819,133019,1824,1352.92503,"2020-07-27",0.0471,86,2,0
"Italva",3302056,"2020-07-27",31,15299,15207,181,1183.08386,"2020-07-27",0.0221,4,2,0
"Itaocara",3302106,"2020-07-27",31,23222,23234,201,865.55852,"2020-07-27",0.0498,10,6,0
"Itaperuna",3302205,"2020-07-27",31,103800,103224,1555,1498.07322,"2020-07-27",0.0141,22,21,0
"Itatiaia",3302254,"2020-07-27",31,32064,31805,139,433.50798,"2020-07-27",0.0072,1,1,0
"Japeri",3302270,"2020-07-27",31,105548,104768,221,209.38341,"2020-07-27",0.086,19,1,0
"Laje do Muriaé",3302304,"2020-07-27",31,7326,7355,192,2620.80262,"2020-07-27",0,0,7,0
"Macaé",3302403,"2020-07-27",31,261501,256672,5301,2027.1433,"2020-07-27",0.0202,107,117,0
"Macuco",3302452,"2020-07-27",31,5623,5599,41,729.14814,"2020-07-27",0.0244,1,0,0
"Magé",3302502,"2020-07-27",31,246433,245071,2441,990.53292,"2020-07-27",0.0635,155,0,0
"Mangaratiba",3302601,"2020-07-27",31,45220,44468,518,1145.51084,"2020-07-27",0.0521,27,23,0
"Maricá",3302700,"2020-07-27",31,164504,161207,1998,1214.56013,"2020-07-27",0.0375,75,13,0
"Mendes",3302809,"2020-07-27",31,18648,18614,85,455.81296,"2020-07-27",0.0235,2,0,0
"Mesquita",3302858,"2020-07-27",31,176569,176103,938,531.23708,"2020-07-27",0.1333,125,0,0
"Miguel Pereira",3302908,"2020-07-27",31,25581,25538,199,777.92111,"2020-07-27",0.0503,10,0,0
"Miracema",3303005,"2020-07-27",31,27154,27174,233,858.06879,"2020-07-27",0.0129,3,0,0
"Natividade",3303104,"2020-07-27",31,15311,15317,274,1789.56306,"2020-07-27",0.0073,2,15,0
"Nilópolis",3303203,"2020-07-27",31,162693,162485,877,539.05208,"2020-07-27",0.122,107,1,0
"Niterói",3303302,"2020-07-27",31,515317,513584,8693,1686.92281,"2020-07-27",0.0336,292,11,0
"Nova Friburgo",3303401,"2020-07-27",31,191158,190631,1062,555.56137,"2020-07-27",0.0537,57,17,0
"Nova Iguaçu",3303500,"2020-07-27",31,823302,821128,4010,487.06307,"2020-07-27",0.104,417,4,0
"Paracambi",3303609,"2020-07-27",31,52683,52257,463,878.84137,"2020-07-27",0.0518,24,1,0
"Paraty",3303807,"2020-07-27",31,43680,43165,482,1103.47985,"2020-07-27",0.0415,20,1,0
"Paraíba do Sul",3303708,"2020-07-27",31,44518,44285,572,1284.87353,"2020-07-27",0.0332,19,8,0
"Paty do Alferes",3303856,"2020-07-27",31,27858,27769,126,452.29378,"2020-07-27",0.0317,4,0,0
"Petrópolis",3303906,"2020-07-27",31,306678,306191,1164,379.55119,"2020-07-27",0.1151,134,2,0
"Pinheiral",3303955,"2020-07-27",31,25364,25156,270,1064.50087,"2020-07-27",0.0222,6,1,0
"Piraí",3304003,"2020-07-27",31,29545,29277,370,1252.32696,"2020-07-27",0.0189,7,3,0
"Porciúncula",3304102,"2020-07-27",31,18960,18847,252,1329.11392,"2020-07-27",0.0238,6,2,0
"Porto Real",3304110,"2020-07-27",31,19974,19683,157,786.02183,"2020-07-27",0.0318,5,3,0
"Quatis",3304128,"2020-07-27",31,14435,14302,39,270.17665,"2020-07-27",0.0256,1,0,0
"Queimados",3304144,"2020-07-27",31,151335,150319,1957,1293.15756,"2020-07-27",0.0194,38,0,0
"Quissamã",3304151,"2020-07-27",31,25126,24700,280,1114.38351,"2020-07-27",0.0357,10,1,0
"Resende",3304201,"2020-07-27",31,132312,131341,977,738.40619,"2020-07-27",0.0389,38,2,0
"Rio Bonito",3304300,"2020-07-27",31,60573,60201,649,1071.43447,"2020-07-27",0.0431,28,4,0
"Rio Claro",3304409,"2020-07-27",31,18605,18529,198,1064.23005,"2020-07-27",0.0505,10,1,0
"Rio das Flores",3304508,"2020-07-27",31,9344,9284,12,128.42466,"2020-07-27",0.1667,2,0,0
"Rio das Ostras",3304524,"2020-07-27",31,155193,150674,1142,735.85793,"2020-07-27",0.0482,55,61,0
"Rio de Janeiro",3304557,"2020-07-27",31,6747815,6718903,70370,1042.85609,"2020-07-27",0.1144,8053,800,30
"Santa Maria Madalena",3304607,"2020-07-27",31,10392,10404,75,721.70901,"2020-07-27",0.0267,2,3,0
"Santo Antônio de Pádua",3304706,"2020-07-27",31,42594,42479,645,1514.29779,"2020-07-27",0.0078,5,0,0
"Sapucaia",3305406,"2020-07-27",31,18249,18228,198,1084.99096,"2020-07-27",0.1061,21,0,0
"Saquarema",3305505,"2020-07-27",31,90583,89170,502,554.18787,"2020-07-27",0.0857,43,1,0
"Seropédica",3305554,"2020-07-27",31,83092,82312,574,690.80056,"2020-07-27",0.061,35,0,0
"Silva Jardim",3305604,"2020-07-27",31,21774,21774,113,518.96758,"2020-07-27",0.0354,4,1,0
"Sumidouro",3305703,"2020-07-27",31,15667,15623,39,248.93087,"2020-07-27",0.1538,6,0,0
"São Fidélis",3304805,"2020-07-27",31,38710,38669,196,506.32911,"2020-07-27",0.0612,12,4,0
"São Francisco de Itabapoana",3304755,"2020-07-27",31,42210,42205,358,848.14025,"2020-07-27",0.0503,18,7,0
"São Gonçalo",3304904,"2020-07-27",31,1091737,1084839,7907,724.25868,"2020-07-27",0.0722,571,28,0
"São José de Ubá",3305133,"2020-07-27",31,7206,7171,122,1693.03358,"2020-07-27",0,0,0,0
"São José do Vale do Rio Preto",3305158,"2020-07-27",31,21916,21795,302,1377.98868,"2020-07-27",0.0397,12,15,0
"São João da Barra",3305000,"2020-07-27",31,36423,36102,501,1375.50449,"2020-07-27",0.018,9,13,0
"São João de Meriti",3305109,"2020-07-27",31,472906,472406,2175,459.92227,"2020-07-27",0.1411,307,7,0
"São Pedro da Aldeia",3305208,"2020-07-27",31,106049,104476,705,664.78703,"2020-07-27",0.0227,16,1,0
"São Sebastião do Alto",3305307,"2020-07-27",31,9387,9357,15,159.79546,"2020-07-27",0.0667,1,0,0
"Tanguá",3305752,"2020-07-27",31,34610,34309,562,1623.80815,"2020-07-27",0.0605,34,3,0
"Teresópolis",3305802,"2020-07-27",31,184240,182594,2137,1159.90013,"2020-07-27",0.0365,78,69,0
"Trajano de Moraes",3305901,"2020-07-27",31,10640,10626,46,432.33083,"2020-07-27",0,0,0,0
"Três Rios",3306008,"2020-07-27",31,82142,81804,962,1171.14266,"2020-07-27",0.0447,43,0,0
"Valença",3306107,"2020-07-27",31,76869,76523,303,394.17711,"2020-07-27",0.0297,9,0,0
"Varre-Sai",3306156,"2020-07-27",31,11106,11000,122,1098.50531,"2020-07-27",0,0,0,0
"Vassouras",3306206,"2020-07-27",31,37083,36896,486,1310.57358,"2020-07-27",0.0391,19,13,0
"Volta Redonda",3306305,"2020-07-27",31,273988,273012,3165,1155.16008,"2020-07-27",0.036,114,65,9
"Angra dos Reis",3300100,"2020-07-28",31,207044,203785,3686,1780.29791,"2020-07-28",0.0312,115,8,4
"Aperibé",3300159,"2020-07-28",31,11901,11759,135,1134.35846,"2020-07-28",0.037,5,4,0
"Araruama",3300209,"2020-07-28",31,134293,132400,543,404.33976,"2020-07-28",0.0755,41,3,0
"Areal",3300225,"2020-07-28",31,12669,12572,119,939.30066,"2020-07-28",0.0252,3,0,0
"Armação dos Búzios",3300233,"2020-07-28",31,34477,33870,240,696.11625,"2020-07-28",0.0417,10,0,0
"Arraial do Cabo",3300258,"2020-07-28",31,30593,30349,114,372.63426,"2020-07-28",0.0439,5,2,0
"Barra Mansa",3300407,"2020-07-28",31,184833,184412,792,428.49491,"2020-07-28",0.0669,53,26,0
"Barra do Piraí",3300308,"2020-07-28",31,100764,100374,641,636.13989,"2020-07-28",0.0577,37,16,1
"Belford Roxo",3300456,"2020-07-28",31,513118,510906,2046,398.73869,"2020-07-28",0.1002,205,15,-1
"Bom Jardim",3300506,"2020-07-28",31,27616,27446,73,264.33951,"2020-07-28",0.0274,2,2,0
"Bom Jesus do Itabapoana",3300605,"2020-07-28",31,37203,37096,377,1013.35914,"2020-07-28",0.008,3,13,0
"Cabo Frio",3300704,"2020-07-28",31,230378,226525,1346,584.25718,"2020-07-28",0.0498,67,32,0
"Cachoeiras de Macacu",3300803,"2020-07-28",31,59303,58937,436,735.20733,"2020-07-28",0.0573,25,4,1
"Cambuci",3300902,"2020-07-28",31,15514,15505,93,599.45855,"2020-07-28",0.0108,1,0,0
"Campos dos Goytacazes",3301009,"2020-07-28",31,511168,507548,2830,553.63403,"2020-07-28",0.0689,195,54,0
"Cantagalo",3301108,"2020-07-28",31,20168,20172,44,218.16739,"2020-07-28",0.0227,1,1,0
"Carapebus",3300936,"2020-07-28",31,16586,16301,201,1211.86543,"2020-07-28",0.0199,4,2,0
"Cardoso Moreira",3301157,"2020-07-28",31,12821,12823,195,1520.9422,"2020-07-28",0.0051,1,8,0
"Carmo",3301207,"2020-07-28",31,19030,18895,96,504.46663,"2020-07-28",0.0208,2,0,0
"Casimiro de Abreu",3301306,"2020-07-28",31,45041,44184,572,1269.95404,"2020-07-28",0.021,12,23,0
"Comendador Levy Gasparian",3300951,"2020-07-28",31,8576,8561,84,979.47761,"2020-07-28",0.0119,1,1,0
"Conceição de Macabu",3301405,"2020-07-28",31,23398,23228,337,1440.29404,"2020-07-28",0.0178,6,2,1
"Cordeiro",3301504,"2020-07-28",31,22041,21926,90,408.32993,"2020-07-28",0.0111,1,2,0
"Duas Barras",3301603,"2020-07-28",31,11528,11492,42,364.33033,"2020-07-28",0.0238,1,0,0
"Duque de Caxias",3301702,"2020-07-28",31,924624,919596,5736,620.36028,"2020-07-28",0.0964,553,172,26
"Engenheiro Paulo de Frontin",3301801,"2020-07-28",31,14071,14002,96,682.25428,"2020-07-28",0.0312,3,2,0
"Guapimirim",3301850,"2020-07-28",31,61388,60517,1087,1770.70437,"2020-07-28",0.0386,42,18,1
"Iguaba Grande",3301876,"2020-07-28",31,28837,28310,308,1068.07227,"2020-07-28",0.0714,22,2,0
"Itaboraí",3301900,"2020-07-28",31,242543,240592,3239,1335.4333,"2020-07-28",0.0472,153,25,1
"Itaguaí",3302007,"2020-07-28",31,134819,133019,1837,1362.56759,"2020-07-28",0.0468,86,13,0
"Italva",3302056,"2020-07-28",31,15299,15207,193,1261.52036,"2020-07-28",0.0207,4,12,0
"Itaocara",3302106,"2020-07-28",31,23222,23234,206,887.08983,"2020-07-28",0.0534,11,5,1
"Itaperuna",3302205,"2020-07-28",31,103800,103224,1611,1552.02312,"2020-07-28",0.0161,26,56,4
"Itatiaia",3302254,"2020-07-28",31,32064,31805,142,442.86427,"2020-07-28",0.0141,2,3,1
"Japeri",3302270,"2020-07-28",31,105548,104768,221,209.38341,"2020-07-28",0.0814,18,0,-1
"Laje do Muriaé",3302304,"2020-07-28",31,7326,7355,192,2620.80262,"2020-07-28",0,0,0,0
"Macaé",3302403,"2020-07-28",31,261501,256672,5419,2072.26741,"2020-07-28",0.0197,107,118,0
"Macuco",3302452,"2020-07-28",31,5623,5599,41,729.14814,"2020-07-28",0.0244,1,0,0
"Magé",3302502,"2020-07-28",31,246433,245071,2448,993.37345,"2020-07-28",0.0645,158,7,3
"Mangaratiba",3302601,"2020-07-28",31,45220,44468,542,1198.5847,"2020-07-28",0.0517,28,24,1
"Maricá",3302700,"2020-07-28",31,164504,161207,2040,1240.09143,"2020-07-28",0.0397,81,42,6
"Mendes",3302809,"2020-07-28",31,18648,18614,91,487.98799,"2020-07-28",0.022,2,6,0
"Mesquita",3302858,"2020-07-28",31,176569,176103,942,533.50248,"2020-07-28",0.1316,124,4,-1
"Miguel Pereira",3302908,"2020-07-28",31,25581,25538,200,781.83026,"2020-07-28",0.05,10,1,0
"Miracema",3303005,"2020-07-28",31,27154,27174,238,876.48229,"2020-07-28",0.0126,3,5,0
"Natividade",3303104,"2020-07-28",31,15311,15317,275,1796.09431,"2020-07-28",0.0073,2,1,0
"Nilópolis",3303203,"2020-07-28",31,162693,162485,892,548.2719,"2020-07-28",0.1312,117,15,10
"Niterói",3303302,"2020-07-28",31,515317,513584,8805,1708.657,"2020-07-28",0.0334,294,112,2
"Nova Friburgo",3303401,"2020-07-28",31,191158,190631,1104,577.53272,"2020-07-28",0.0516,57,42,0
"Nova Iguaçu",3303500,"2020-07-28",31,823302,821128,4058,492.89325,"2020-07-28",0.1037,421,48,4
"Paracambi",3303609,"2020-07-28",31,52683,52257,477,905.41541,"2020-07-28",0.0503,24,14,0
"Paraty",3303807,"2020-07-28",31,43680,43165,488,1117.21612,"2020-07-28",0.0471,23,6,3
"Paraíba do Sul",3303708,"2020-07-28",31,44518,44285,580,1302.84379,"2020-07-28",0.0328,19,8,0
"Paty do Alferes",3303856,"2020-07-28",31,27858,27769,143,513.31754,"2020-07-28",0.028,4,17,0
"Petrópolis",3303906,"2020-07-28",31,306678,306191,1179,384.44231,"2020-07-28",0.1145,135,15,1
"Pinheiral",3303955,"2020-07-28",31,25364,25156,294,1159.12317,"2020-07-28",0.0238,7,24,1
"Piraí",3304003,"2020-07-28",31,29545,29277,379,1282.78897,"2020-07-28",0.0185,7,9,0
"Porciúncula",3304102,"2020-07-28",31,18960,18847,258,1360.75949,"2020-07-28",0.0349,9,6,3
"Porto Real",3304110,"2020-07-28",31,19974,19683,164,821.06739,"2020-07-28",0.0366,6,7,1
